d_funny_partner_[0-5],funny_partner,expected_num_matches,d_attractive_o_[0-5],pref_o_attractive,attractive_o,d_guess_prob_liked_[0-4],shared_interests_partner,field,guess_prob_liked,d_guess_prob_liked_[7-10],pref_o_shared_interests,like,d_funny_o_[9-10],attractive_partner,funny_o,d_shared_interests_partner_[0-5],interests_correlate,d_attractive_partner_[0-5],pref_o_intelligence,shared_interests_o,d_like_[0-5],d_shared_interests_o_[0-5],d_funny_o_[0-5],match
1,4.0,2.0,0,10.0,8.0,0,4.0,191,6.0,0,20.0,6.0,0,5.0,7.0,1,-0.22,1,25.0,6.0,0,1,0,0
0,9.0,2.0,0,15.0,9.0,0,5.0,30,6.0,0,20.0,6.0,0,7.0,7.0,1,-0.25,0,20.0,8.0,0,0,0,0
0,6.0,3.0,1,17.5,4.0,0,5.0,175,5.0,0,12.5,5.0,0,4.0,4.0,1,0.42,1,20.0,4.0,1,1,1,0
0,7.0,3.0,0,20.0,8.0,0,7.0,228,5.0,0,0.0,7.0,1,9.0,10.0,0,0.7,0,20.0,9.0,0,0,0,1
1,6.400597907324364,3.0,0,14.0,8.0,0,3.0,150,10.0,1,18.0,8.0,0,6.0,8.0,1,0.02,0,18.0,6.0,0,1,0,0
1,4.0,3.0,0,20.0,10.0,1,6.0,72,4.0,0,15.0,5.0,1,5.0,10.0,0,-0.2,1,20.0,8.0,1,0,0,0
0,8.0,0.0,0,5.0,6.0,1,5.0,135,2.0,0,20.0,7.0,0,6.0,8.0,1,0.45,0,25.0,8.0,0,0,0,0
0,8.0,4.0,1,15.0,4.0,0,7.0,106,8.0,1,20.0,9.0,0,9.0,5.0,0,0.14,0,20.0,5.0,0,1,1,0
0,7.0,4.0,0,13.04,8.0,0,7.0,30,7.0,1,13.04,6.0,0,7.0,8.0,0,0.32,0,19.57,6.0,0,0,0,1
0,9.0,10.0,0,19.0,7.0,0,9.0,72,6.0,0,15.0,10.0,0,10.0,8.0,0,0.34,0,19.0,7.0,0,0,0,1
1,5.0,6.0,0,20.0,7.0,0,5.0,218,7.0,1,13.0,7.0,0,7.0,6.0,1,0.22,0,22.0,6.0,0,0,0,0
0,8.0,9.0,1,25.0,2.0,0,6.0,116,6.0,0,0.0,8.0,0,10.0,5.0,0,0.42,0,25.0,4.0,0,1,1,0
1,4.0,4.0,0,16.0,10.0,0,4.0,112,7.0,1,14.0,4.0,0,4.0,8.0,1,-0.07,1,20.0,7.0,1,0,0,0
1,4.0,2.0,0,20.0,7.0,1,2.0,72,4.0,0,30.0,5.0,0,4.0,8.0,1,0.1,1,10.0,8.0,1,0,0,0
0,7.0,1.0,0,10.0,7.0,0,4.0,80,5.0,0,10.0,7.0,1,7.0,9.0,1,0.76,0,10.0,4.0,0,1,0,0
1,5.0,2.0,0,40.0,8.0,0,6.0,204,6.0,0,0.0,6.0,0,7.0,7.0,1,0.53,0,20.0,5.0,0,1,0,0
1,4.0,2.0,0,25.0,7.0,1,3.0,177,4.0,0,25.0,2.0,0,7.0,6.0,1,0.38,0,25.0,7.0,1,0,0,0
1,5.0,2.0,1,25.0,4.0,1,3.0,202,3.0,0,0.0,4.0,0,5.0,3.0,1,-0.04,1,30.0,1.0,1,1,1,0
0,7.0,6.0,1,19.0,1.0,0,3.0,72,8.0,1,19.0,7.0,1,7.0,10.0,1,-0.46,0,19.0,1.0,0,1,0,0
1,5.0,3.0,1,22.0,2.0,1,6.0,241,4.0,0,10.0,5.0,0,5.0,5.0,1,0.88,1,30.0,0.0,1,1,1,0
1,5.0,2.0,1,20.0,5.0,0,3.0,173,5.0,0,15.0,6.0,0,8.0,4.0,1,0.16,0,20.0,4.0,0,1,1,0
0,6.0,2.0,0,16.67,10.0,0,10.0,109,7.0,1,18.52,6.0,1,6.0,10.0,0,-0.27,0,16.67,10.0,0,0,0,0
1,4.0,0.0,1,20.0,5.0,1,3.0,61,2.0,0,10.0,4.0,0,4.0,8.0,1,0.58,1,25.0,6.0,1,0,0,0
1,2.0,8.0,1,20.0,5.0,0,3.0,37,6.0,0,10.0,4.0,0,5.0,6.0,1,-0.08,1,15.0,3.0,1,1,0,0
0,7.0,2.0,0,23.0,8.0,0,5.0,204,7.0,1,18.0,7.0,0,6.0,7.0,1,0.61,0,19.0,7.0,0,0,0,1
0,8.0,0.0,1,20.0,2.0,1,4.0,170,1.0,0,10.0,3.0,0,8.0,3.0,1,-0.38,0,20.0,2.0,1,1,1,0
1,4.0,2.0,1,19.0,1.0,1,3.0,201,4.0,0,19.0,3.0,0,4.0,1.0,1,0.24,1,19.0,1.0,1,1,1,0
1,4.0,2.5,1,10.0,5.0,1,1.0,52,1.0,0,10.0,2.0,0,6.0,5.0,1,0.53,0,40.0,5.0,1,1,1,0
1,5.0,1.0,0,40.0,9.0,0,6.0,165,6.0,0,0.0,10.0,0,3.0,7.0,1,0.16,1,20.0,5.0,0,1,0,0
0,6.0,3.0,0,15.52,8.0,0,7.0,30,5.0,0,15.52,7.0,0,7.0,8.0,0,0.53,0,17.24,8.0,0,0,0,0
0,7.0,2.0,1,20.0,4.0,0,8.0,20,7.0,1,20.0,7.0,0,6.0,7.0,0,-0.55,0,20.0,7.0,0,0,0,0
0,7.0,2.5,1,10.0,5.0,0,8.0,135,5.0,0,15.0,5.0,0,7.0,5.0,0,0.35,0,20.0,3.0,1,1,1,0
0,10.0,0.0,0,50.0,7.0,1,10.0,186,1.0,0,0.0,10.0,0,8.0,8.0,0,0.02,0,15.0,8.0,0,0,0,0
0,8.0,1.0,0,35.0,7.0,0,6.0,254,7.0,1,10.0,7.0,1,6.0,9.0,1,-0.12,0,20.0,6.0,0,1,0,0
0,8.0,3.0,1,25.0,5.0,0,6.0,253,8.0,1,5.0,8.0,0,6.0,6.0,0,0.4,0,15.0,5.0,0,1,0,0
0,7.0,1.0,1,10.0,4.0,1,7.0,90,3.0,0,20.0,5.0,0,8.0,3.0,0,0.38,0,30.0,4.0,1,1,1,0
0,9.0,8.0,1,15.0,4.0,0,8.0,2,7.0,1,20.0,9.0,0,10.0,4.0,0,0.09,0,25.0,2.0,0,1,1,0
0,8.0,6.0,1,50.0,5.0,0,8.0,64,5.0,0,10.0,8.0,0,8.0,4.0,0,-0.07,0,10.0,3.0,0,1,1,0
1,4.0,2.0,0,10.0,6.0,1,3.0,57,2.0,0,5.0,3.0,0,4.0,5.0,1,0.43,1,25.0,6.0,1,0,1,0
0,6.0,2.0,0,20.0,6.0,0,4.0,191,7.0,1,20.0,6.0,0,6.0,6.0,1,-0.3,0,10.0,2.0,0,1,0,0
1,4.0,3.0,0,30.0,9.0,0,4.0,138,7.0,1,0.0,4.0,0,5.0,4.0,1,0.54,1,20.0,3.0,1,1,1,0
1,4.0,3.0,1,10.0,3.0,0,1.0,21,5.0,0,20.0,5.0,0,3.0,5.0,1,0.62,1,20.0,4.0,1,1,1,0
0,6.0,0.0,1,25.0,5.0,1,5.0,178,3.0,0,0.0,5.0,0,5.0,4.0,1,-0.13,1,30.0,3.0,1,1,1,0
0,7.0,3.0,0,58.0,7.0,0,5.0,30,9.0,1,12.0,7.0,0,5.0,7.0,1,0.53,1,8.0,8.0,0,0,0,1
1,4.0,4.0,0,20.0,6.0,0,5.0,93,5.0,0,20.0,5.0,0,4.0,5.0,1,0.43,1,20.0,5.0,1,1,1,0
0,6.0,3.0,0,35.0,7.0,1,6.0,146,1.0,0,10.0,7.0,0,5.0,3.0,1,0.41,1,25.0,4.0,0,1,1,0
1,3.0,10.0,0,70.0,7.0,1,3.0,72,4.0,0,0.0,4.0,0,6.0,4.0,1,0.83,0,15.0,1.0,1,1,1,0
1,4.0,2.0,1,10.0,5.0,1,6.0,99,2.0,0,15.0,5.0,0,6.0,5.0,1,0.48,0,20.0,4.0,1,1,1,0
0,6.0,2.5,1,30.0,5.0,0,5.0,208,5.0,0,5.0,6.0,1,6.0,10.0,1,0.64,0,20.0,10.0,0,0,0,0
0,10.0,2.0,0,50.0,8.0,0,10.0,123,10.0,1,0.0,10.0,0,8.0,8.0,0,0.11,0,20.0,8.0,0,0,0,1
0,6.0,2.0,0,30.0,6.0,0,5.0,101,5.0,0,7.0,5.0,0,8.0,7.0,1,0.47,0,25.0,5.0,1,1,0,0
0,7.0,4.0,1,20.0,5.0,0,6.0,189,6.0,0,15.0,6.0,0,7.0,6.0,1,-0.07,0,20.0,4.0,0,1,0,0
0,8.0,3.0,0,15.38,6.0,0,7.0,97,5.0,0,17.31,8.0,0,8.0,4.0,0,0.56,0,19.23,4.0,0,1,1,0
0,6.0,5.0,0,30.0,6.0,0,9.0,164,7.0,1,10.0,7.0,0,6.0,7.0,0,0.54,0,15.0,7.0,0,0,0,0
0,9.0,5.0,0,40.0,7.0,0,8.0,191,5.0,0,12.0,8.0,0,7.0,6.0,0,0.15,0,18.0,6.0,0,0,0,0
0,7.0,2.0,1,20.0,4.0,1,6.0,42,2.0,0,5.0,8.0,0,8.0,5.0,0,0.43,0,25.0,6.0,0,0,1,0
0,6.0,3.0,1,17.31,1.0,1,4.0,151,4.0,0,13.46,7.0,0,8.0,1.0,1,-0.36,0,17.31,1.0,0,1,1,0
0,8.0,4.0,1,22.0,5.0,0,7.0,207,5.0,0,1.0,7.0,0,8.0,5.0,0,0.65,0,30.0,5.0,0,1,1,0
1,2.0,2.0,0,40.0,10.0,0,2.0,244,6.0,0,5.0,4.0,0,5.0,6.400598653030681,1,0.45,1,15.0,6.0,1,1,1,0
0,9.0,2.0,0,20.0,8.0,0,9.0,133,6.0,0,10.0,9.0,0,9.0,7.0,0,0.24,0,30.0,4.0,0,1,0,1
1,6.400597907324364,3.0,1,25.0,4.0,1,9.0,150,4.0,0,10.0,5.0,0,7.0,3.0,0,0.26,0,20.0,5.0,1,1,1,0
1,6.400597907324364,4.0,1,20.93,3.0,0,6.0,95,8.0,1,11.63,8.0,0,7.0,6.0,1,0.27,0,23.26,9.0,0,0,0,0
1,3.0,2.0,1,20.0,5.0,1,3.0,7,4.0,0,5.0,5.0,0,3.0,7.0,1,0.12,1,25.0,6.0,1,0,0,0
0,6.0,10.0,0,40.0,8.0,0,9.0,150,8.0,1,0.0,7.0,0,6.0,7.0,0,-0.29,0,20.0,7.0,0,0,0,0
1,4.0,3.0,0,20.0,8.0,0,1.0,39,5.0,0,30.0,4.0,0,3.0,7.0,1,0.01,1,10.0,7.0,1,0,0,0
0,7.0,2.0,0,25.0,7.0,0,6.0,191,7.0,1,25.0,7.0,0,7.0,6.0,0,0.29,0,25.0,7.0,0,0,0,0
0,7.0,1.0,1,20.0,4.0,0,6.0,41,5.0,0,14.0,7.0,0,10.0,5.0,0,0.57,0,18.0,5.0,0,1,1,0
0,7.0,1.0,0,20.51,9.0,0,7.0,98,5.0,0,15.38,7.0,1,8.0,9.0,0,0.56,0,20.51,9.0,0,0,0,0
1,5.0,2.0,1,30.0,5.0,1,3.0,206,3.0,0,5.0,7.0,0,7.0,3.0,1,0.43,0,30.0,2.0,0,1,1,0
1,3.0,2.0,1,10.0,5.0,0,1.0,132,6.0,0,20.0,5.0,0,2.0,4.0,1,0.2,1,25.0,5.0,1,1,1,0
0,6.0,3.0,1,25.0,2.0,0,6.0,87,5.0,0,10.0,6.0,0,5.0,6.400598653030681,1,0.37,1,10.0,6.0,0,1,1,0
0,7.0,3.0,0,17.02,8.0,0,6.0,109,6.0,0,8.51,8.0,0,8.0,7.0,0,0.38,0,17.02,6.0,0,0,0,0
0,9.0,6.0,0,10.0,7.0,1,4.0,126,3.0,0,15.0,7.0,0,4.0,7.0,1,0.17,1,30.0,5.0,0,1,0,0
1,6.400597907324364,5.0,0,15.0,6.0,1,6.0,191,3.0,0,10.0,10.0,0,10.0,5.0,1,0.11,0,50.0,3.0,0,1,1,0
0,6.0,2.0,0,20.0,7.0,1,3.0,243,1.0,0,10.0,2.0,0,5.0,6.0,1,-0.22,1,20.0,4.0,1,1,0,0
0,8.0,5.0,0,17.78,6.0,0,7.0,30,8.0,1,6.67,8.0,0,5.0,7.0,0,-0.08,1,22.22,7.0,0,0,0,1
1,5.0,4.0,1,15.0,5.0,1,5.0,195,2.0,0,12.0,5.0,0,8.0,5.0,1,0.19,0,19.0,3.0,1,1,1,0
0,7.0,3.0,0,20.0,6.0,1,4.0,243,3.0,0,20.0,6.0,0,6.0,7.0,1,0.16,0,20.0,6.0,0,0,0,1
0,6.0,4.0,1,10.0,5.0,0,2.0,145,7.0,1,20.0,6.0,0,6.0,7.0,1,0.54,0,15.0,6.0,0,0,0,0
0,6.0,4.0,0,20.0,8.0,0,8.0,83,5.0,0,5.0,8.0,1,8.0,9.0,0,0.01,0,23.0,10.0,0,0,0,1
0,6.0,10.0,0,15.0,7.0,0,0.0,126,6.0,0,18.0,5.0,0,6.0,6.0,1,0.02,0,18.0,4.0,1,1,0,0
1,5.0,6.0,0,25.0,7.0,0,5.0,218,5.0,0,15.0,7.0,0,4.0,7.0,1,-0.21,1,15.0,5.0,0,1,0,0
0,6.0,4.0,0,15.38,8.0,0,6.0,214,5.0,0,15.38,6.0,0,5.0,8.0,0,0.71,1,17.31,8.0,0,0,0,0
0,9.0,3.0,0,16.0,7.0,0,5.0,195,7.0,1,17.0,7.0,0,9.0,8.0,1,0.51,0,16.0,7.0,0,0,0,0
0,7.0,12.0,0,20.0,6.0,0,7.0,207,7.0,1,0.0,5.0,0,7.0,4.0,0,0.25,0,20.0,5.0,1,1,1,0
1,4.0,2.0,0,22.0,6.0,1,1.0,30,1.0,0,16.0,1.0,0,5.0,7.0,1,0.21,1,15.0,6.0,1,0,0,0
0,6.0,5.0,1,17.0,1.0,0,5.0,84,6.0,0,10.0,7.0,0,7.0,4.0,1,-0.28,0,18.0,4.0,0,1,1,0
1,5.0,1.0,1,25.0,5.0,0,5.0,195,5.0,0,10.0,5.0,0,5.0,6.0,1,0.38,1,25.0,2.0,1,1,0,0
0,6.0,10.0,0,25.0,8.0,0,6.0,150,5.0,0,15.0,7.0,0,8.0,1.0,0,0.09,0,35.0,1.0,0,1,1,0
1,2.0,2.0,1,70.0,3.0,1,5.0,191,1.0,0,0.0,6.0,0,10.0,5.0,1,0.64,0,15.0,6.0,0,1,1,0
0,8.0,5.0,1,15.38,4.0,1,6.0,143,4.0,0,19.23,7.0,0,6.0,7.0,1,0.44,0,17.31,5.0,0,1,0,0
0,6.0,0.0,0,20.0,6.0,0,1.0,189,6.0,0,15.0,1.0,0,1.0,7.0,1,-0.12,1,20.0,7.0,1,0,0,1
0,7.0,3.0,0,20.0,10.0,0,8.0,39,9.0,1,20.0,6.0,0,4.0,5.0,0,0.54,1,20.0,9.0,0,0,1,0
0,8.0,3.0,0,17.78,7.0,0,8.0,126,5.0,0,13.33,8.0,0,8.0,8.0,0,0.27,0,17.78,8.0,0,0,0,0
0,6.0,2.0,1,40.0,6.190411462160177,1,2.0,102,3.0,0,5.0,5.0,0,6.0,6.400598653030681,1,0.18,0,30.0,6.0,1,1,1,0
0,9.0,4.0,1,20.0,4.0,0,9.0,19,8.0,1,20.0,8.0,0,7.0,2.0,0,0.07,0,20.0,1.0,0,1,1,0
1,5.0,3.0,1,15.0,5.0,1,5.0,236,3.0,0,18.0,6.0,0,6.0,7.0,1,0.28,0,18.0,6.0,0,0,0,0
1,5.0,1.0,0,15.0,6.0,1,4.0,227,4.0,0,20.0,5.0,0,8.0,6.0,1,0.47,0,20.0,3.0,1,1,0,0
0,7.0,2.0,1,20.0,4.0,0,5.0,72,5.0,0,5.0,7.0,0,8.0,5.0,1,0.0,0,25.0,6.0,0,1,1,0
0,6.0,8.0,1,24.0,4.0,0,4.0,255,5.0,0,10.0,6.0,0,6.0,2.0,1,0.58,0,28.0,3.0,0,1,1,0
0,9.0,4.0,0,16.0,7.0,0,7.0,32,6.0,0,16.0,7.0,0,6.0,8.0,0,0.64,0,16.0,7.0,0,0,0,0
1,2.0,1.0,0,15.0,7.0,1,1.0,135,2.0,0,15.0,4.0,1,4.0,9.0,1,0.07,1,15.0,9.0,1,0,0,0
0,10.0,3.0,0,20.0,7.0,0,8.0,82,5.0,0,0.0,7.0,0,8.0,8.0,0,0.32,0,20.0,7.0,0,0,0,1
0,8.0,0.0,0,15.0,6.0,1,6.0,85,4.0,0,15.0,7.0,0,6.0,7.0,0,0.14,0,20.0,5.0,0,1,0,0
1,1.0,6.0,0,30.0,8.0,1,1.0,135,3.0,0,5.0,2.0,0,1.0,5.0,1,0.47,1,10.0,3.0,1,1,1,0
0,8.0,5.0,0,20.0,9.0,0,4.0,82,6.0,0,10.0,5.0,0,6.0,6.0,1,0.7,0,20.0,6.0,1,0,0,0
0,9.0,2.0,1,19.0,5.0,0,9.0,130,7.0,1,22.0,8.0,0,7.0,7.0,0,0.17,0,18.0,9.0,0,0,0,0
1,4.0,3.0,1,10.0,6.190411462160177,1,2.0,30,4.0,0,30.0,4.0,0,4.0,6.400598653030681,1,0.68,1,20.0,6.0,1,1,1,0
0,10.0,4.0,0,16.0,7.0,0,10.0,30,10.0,1,16.0,10.0,0,10.0,8.0,0,0.11,0,18.0,7.0,0,0,0,1
0,8.0,2.0,0,10.0,6.0,0,8.0,72,5.0,0,20.0,8.0,1,7.0,9.0,0,0.73,0,15.0,7.0,0,0,0,0
0,10.0,4.0,1,10.0,4.0,0,10.0,30,10.0,1,20.0,10.0,0,10.0,4.0,0,0.61,0,30.0,4.0,0,1,1,0
0,6.0,1.0,0,50.0,6.0,0,5.0,144,6.0,0,15.0,7.0,0,8.0,7.0,1,-0.35,0,25.0,6.0,0,0,0,1
0,7.0,2.0,0,17.0,8.0,0,6.0,81,5.0,0,5.0,5.0,0,5.0,8.0,1,0.49,1,28.0,4.0,1,1,0,0
0,8.0,3.0,0,20.0,8.0,0,7.0,31,5.0,0,10.0,7.0,0,6.0,6.0,0,0.12,0,15.0,3.0,0,1,0,0
1,5.0,3.0,1,15.0,5.0,1,2.0,241,3.0,0,10.0,5.0,0,5.0,6.0,1,0.68,1,20.0,4.0,1,1,0,0
0,8.0,2.0,1,9.52,5.0,0,7.0,112,7.0,1,16.67,7.0,0,8.0,6.0,0,0.34,0,16.67,6.0,0,0,0,1
0,7.0,5.0,0,75.0,6.0,0,8.0,159,7.0,1,5.0,9.0,0,9.0,8.0,0,-0.01,0,5.0,8.0,0,0,0,0
1,5.0,10.0,0,14.0,7.0,0,7.0,126,9.0,1,6.0,8.0,0,5.0,7.0,0,0.37,1,18.0,6.0,0,0,0,0
0,7.0,4.0,1,58.0,4.0,1,6.0,145,1.0,0,12.0,7.0,0,9.0,6.0,0,0.58,0,8.0,6.0,0,0,0,0
1,5.0,1.0,0,40.0,6.0,1,5.0,190,2.0,0,10.0,7.0,0,3.0,6.0,1,-0.25,1,10.0,5.0,0,1,0,0
0,8.0,1.0,0,20.0,7.0,0,6.0,254,5.0,0,15.0,6.0,0,6.0,5.0,0,-0.04,0,20.0,7.0,0,0,1,0
0,6.0,0.0,1,20.0,3.0,1,5.0,25,3.0,0,10.0,6.0,0,6.0,5.0,1,-0.25,0,35.0,5.0,0,1,1,0
0,8.0,5.0,0,16.67,7.0,1,8.0,117,3.0,0,8.33,7.0,0,8.0,5.0,0,-0.11,0,18.75,7.0,0,0,1,0
0,7.0,4.0,0,20.0,6.0,1,5.0,93,4.0,0,5.0,7.0,0,6.0,6.0,1,-0.18,0,25.0,6.0,0,0,0,1
0,9.0,1.0,1,16.67,5.0,0,7.0,41,7.0,1,18.52,7.0,0,6.0,7.0,0,-0.22,0,16.67,0.0,0,1,0,0
1,5.0,3.0,1,30.0,5.0,0,5.0,44,5.0,0,0.0,6.0,0,7.0,4.0,1,0.8,0,20.0,5.0,0,1,1,0
0,7.0,2.5,1,20.0,5.0,0,5.0,208,5.0,0,10.0,5.0,0,7.0,2.0,1,-0.5,0,20.0,2.0,1,1,1,0
0,8.0,3.0,0,20.0,8.0,0,6.0,91,6.0,0,20.0,5.0,0,2.0,6.0,0,0.46,1,20.0,5.0,1,1,0,0
0,7.0,3.0,0,10.0,8.0,1,6.0,65,4.0,0,15.0,7.0,0,7.0,7.0,0,0.09,0,35.0,4.0,0,1,0,0
0,6.0,3.0,0,40.0,6.0,0,3.0,140,6.0,0,12.0,7.0,0,7.0,8.0,1,0.13,0,18.0,5.0,0,1,0,0
0,9.0,2.0,1,30.0,4.0,0,9.0,123,10.0,1,5.0,10.0,0,8.0,6.0,0,0.5,0,30.0,5.0,0,1,0,0
1,5.0,4.0,0,30.0,8.0,1,4.0,191,4.0,0,0.0,5.0,1,6.0,9.0,1,0.15,0,30.0,8.0,1,0,0,0
1,4.0,3.0,0,20.0,7.0,1,4.0,30,4.0,0,20.0,3.0,0,6.0,7.0,1,0.4,0,20.0,9.0,1,0,0,0
0,6.0,6.0,1,25.0,4.0,1,5.0,126,4.0,0,10.0,7.0,0,7.0,4.0,1,0.46,0,25.0,4.0,0,1,1,0
0,7.0,2.0,0,20.0,6.0,0,7.0,191,7.0,1,15.0,6.0,1,6.0,9.0,0,-0.12,0,20.0,7.0,0,0,0,0
0,8.0,4.0,1,35.0,5.0,0,4.0,236,7.0,1,10.0,8.0,0,8.0,4.0,1,0.47,0,25.0,4.0,0,1,1,0
0,8.0,1.0,0,20.0,9.0,1,5.0,179,2.0,0,0.0,6.0,1,9.0,10.0,1,-0.01,0,20.0,8.0,0,0,0,0
0,8.0,1.0,1,15.0,5.0,0,7.0,19,5.0,0,20.0,8.0,0,7.0,7.0,0,0.54,0,25.0,6.0,0,0,0,1
0,6.0,1.0,0,50.0,8.0,0,7.0,126,6.0,0,0.0,8.0,0,6.0,8.0,0,-0.3,0,20.0,3.0,0,1,0,0
0,10.0,4.0,0,30.0,9.0,0,8.0,126,9.0,1,10.0,8.0,1,6.0,9.0,0,0.57,0,20.0,8.0,0,0,0,1
1,6.400597907324364,5.0,0,15.0,8.0,1,6.0,191,2.0,0,10.0,10.0,0,10.0,6.0,1,0.16,0,20.0,5.0,0,1,0,1
0,6.0,3.0,0,10.0,8.0,1,4.0,40,5.0,0,15.0,6.0,0,7.0,7.0,1,0.04,0,20.0,6.0,0,0,0,0
0,6.0,4.0,1,15.0,4.0,1,2.0,257,1.0,0,20.0,2.0,0,3.0,3.0,1,0.46,1,25.0,2.0,1,1,1,0
1,3.0,2.0,1,50.0,3.0,1,2.0,102,4.0,0,5.0,3.0,0,5.0,2.0,1,0.34,1,10.0,1.0,1,1,1,0
0,9.0,3.0,0,80.0,6.0,0,5.0,253,8.0,1,11.845930415807977,6.0,0,6.0,4.0,1,0.49,0,10.0,2.0,0,1,1,0
0,9.0,5.0,0,20.0,6.0,0,6.0,75,7.0,1,25.0,8.0,0,7.0,8.0,0,0.76,0,15.0,7.0,0,0,0,0
1,3.0,3.0,0,20.0,6.0,1,2.0,107,4.0,0,5.0,5.0,0,8.0,6.400598653030681,1,0.59,0,50.0,6.0,1,1,1,0
0,6.0,3.0,0,20.0,6.0,0,5.0,187,5.0,0,0.0,5.0,1,7.0,10.0,1,0.34,0,20.0,6.0,1,0,0,1
0,9.0,4.0,1,90.0,5.0,0,9.0,85,7.0,1,2.0,8.0,0,2.0,6.0,0,0.19,1,2.0,5.0,0,1,0,0
1,5.0,3.0,0,33.33,7.0,0,5.0,236,6.0,0,22.22,5.0,0,5.0,7.0,1,0.07,1,11.11,5.0,1,1,0,0
0,10.0,4.0,0,40.0,8.0,0,7.0,126,10.0,1,5.0,8.0,0,7.0,5.0,0,-0.05,0,0.0,0.0,0,1,1,0
1,3.0,0.0,1,10.0,4.0,1,4.0,61,1.0,0,15.0,4.0,0,4.0,2.0,1,-0.02,1,30.0,2.0,1,1,1,0
0,8.0,0.0,0,40.0,8.0,1,8.0,61,4.0,0,15.0,7.0,0,7.0,8.0,0,0.0,0,20.0,8.0,0,0,0,0
1,6.400597907324364,5.0,0,10.0,6.0,1,6.0,191,3.0,0,20.0,8.0,0,10.0,6.0,1,0.25,0,20.0,5.0,0,1,0,0
1,5.0,2.0,1,25.0,6.190411462160177,0,5.0,135,5.0,0,10.0,5.0,0,5.0,6.400598653030681,1,0.17,1,10.0,6.0,1,1,1,0
1,6.400597907324364,1.0,1,25.0,4.0,1,6.0,211,4.0,0,15.0,7.0,0,8.0,4.0,1,-0.02,0,15.0,2.0,0,1,1,0
1,4.0,4.0,0,11.36,10.0,0,5.0,214,5.0,0,18.18,3.0,0,2.0,8.0,1,-0.2,1,22.73,4.0,1,1,0,0
0,6.0,2.0,0,17.39,8.0,0,6.0,220,7.0,1,15.22,6.0,0,6.0,8.0,0,0.14,0,19.57,2.0,0,1,0,0
1,4.0,2.0,0,22.495346845216552,6.0,0,4.0,135,7.0,1,11.845930415807977,4.0,0,3.0,8.0,1,0.21,1,20.27075883701291,8.0,1,0,0,0
1,4.0,8.0,0,50.0,9.0,0,3.0,195,5.0,0,10.0,4.0,0,4.0,6.0,1,-0.37,1,20.0,5.0,1,1,0,0
0,9.0,2.0,1,20.0,4.0,0,3.0,30,5.0,0,10.0,7.0,1,6.0,10.0,1,0.33,0,20.0,10.0,0,0,0,0
0,7.0,2.0,1,0.0,2.0,1,6.0,26,3.0,0,0.0,7.0,0,7.0,1.0,1,0.54,0,25.0,2.0,0,1,1,0
1,5.0,3.0,0,14.0,7.0,0,8.0,135,7.0,1,14.0,7.0,0,6.0,7.0,0,0.11,0,20.0,4.0,0,1,0,0
0,9.0,1.0,0,18.37,9.0,0,10.0,232,9.0,1,6.12,9.0,0,8.0,8.0,0,0.09,0,20.41,7.0,0,0,0,1
0,8.0,4.0,0,15.0,7.0,0,8.0,207,7.0,1,15.0,7.0,0,5.0,8.0,0,0.48,1,15.0,6.0,0,0,0,1
1,4.0,2.0,0,25.0,7.0,1,3.0,187,3.0,0,0.0,4.0,0,5.0,7.0,1,0.12,1,25.0,5.0,1,1,0,0
0,7.0,3.0,0,25.0,8.0,0,7.0,246,5.0,0,10.0,6.0,0,5.0,6.0,0,0.08,1,20.0,4.0,0,1,0,0
0,9.0,3.0,0,16.67,9.0,0,9.0,128,5.0,0,18.52,8.0,1,5.0,10.0,0,0.54,1,16.67,8.0,0,0,0,1
0,9.0,5.0,1,40.0,5.0,0,7.0,134,5.0,0,0.0,6.0,0,6.0,6.0,0,0.0,0,25.0,0.0,0,1,0,0
1,5.0,0.0,0,18.0,7.0,0,5.0,18,6.0,0,18.0,6.0,0,7.0,8.0,1,-0.19,0,18.0,6.0,0,0,0,0
0,6.0,5.0,0,18.0,6.0,1,4.0,240,4.0,0,10.0,4.0,0,5.0,8.0,1,0.03,1,20.0,5.0,1,1,0,0
0,10.0,8.0,1,15.0,4.0,0,9.0,2,9.0,1,20.0,10.0,0,10.0,6.0,0,-0.3,0,10.0,8.0,0,0,0,0
0,9.0,4.0,1,12.0,4.0,0,8.0,106,9.5,1,15.0,9.0,0,10.0,4.0,0,0.51,0,25.0,6.0,0,0,1,0
1,5.0,4.0,0,20.0,6.0,0,5.0,214,5.0,0,5.0,6.0,0,5.0,6.0,1,0.08,1,25.0,6.0,0,0,0,0
0,6.0,0.0,0,10.0,6.0,0,4.0,168,6.0,0,20.0,5.0,0,3.0,6.400598653030681,1,-0.59,1,25.0,6.0,1,1,1,0
0,7.0,8.0,1,10.0,2.0,1,4.0,17,3.0,0,20.0,5.0,0,6.0,4.0,1,0.52,0,20.0,8.0,1,0,1,0
1,5.0,5.0,0,20.0,7.0,0,9.0,191,10.0,1,10.0,8.0,0,2.0,5.0,0,0.24,1,5.0,4.0,0,1,1,0
1,6.400597907324364,1.0,1,17.24,3.0,1,6.0,59,5.0,0,17.24,7.0,0,7.0,3.0,0,0.12,0,17.24,5.0,0,1,1,0
0,8.0,3.0,0,20.0,7.0,0,5.0,135,6.0,0,10.0,6.0,1,6.0,10.0,1,0.36,0,20.0,7.0,0,0,0,0
